HIAN_Done,name,category,subcategory,description,profession,specialization,period,title,equititle,family,custom,ke,othernames,theme,birthanddeath
true,Quán Tình,Địa danh,,"Quán Tình là tên một ngôi làng cổ ở Đông Bắc Hà Nội. Làng trước thuộc tổng Đặng Xá, huyện Gia Lâm, phủ Thuận An, trấn Kinh Bắc, sau đổi thành trấn Bắc Ninh, rồi thành tỉnh Bắc Ninh, nay phố Quán Tình thuộc phường Việt Hưng. Làng có tên Nôm là Kẻ Tạnh. Làng Quán Tình nằm ven sông Đuống, đất đai màu mỡ, nên dân cư trồng hoa màu và dâu tằm. Do khu vực này chịu nhiều thiên tai và nằm giữa khu vực phức tạp, nên người Quán Tình có tính cách dũng mãnh, nhiều người theo ngạch võ chứ không đi theo con đường khoa cử. Làng thờ Hoài Đạo cư sĩ, là một nho sĩ và đạo sĩ cuối thời Lý, đầu thời Trần. Do thời buổi loạn lạc nên ông nổi lên dẹp loạn. Khi Trần Thủ Độ định chuyển ngôi từ nhà Lý sang nhà Trần, ông đã nổi quân chống lại triều đình, buộc Trần Thủ Độ phải giảng hoà, sau này phải xin vua Trần phong làm Hoài Đạo Hiếu Vũ vương, gả công chúa cho và cho lập tư dinh ở Ninh Giang.",,,,,,,,Kẻ Tạnh,,,
false,Quảng An,Địa danh,,,,,,,,,,,,,
false,Quảng Bá,Địa danh,,,,,,,,,,,,,
false,Quảng Khánh,Địa danh,,,,,,,,,,,,,
false,Quang Lãm,Không rõ,,,,,,,,,,,,,
false,Quang Liệt,Địa danh,,,,,,,,,,,,,
false,Quang Tiến,Không rõ,,,,,,,,,,,,,
true,Quang Trung,Nhân vật lịch sử,Phong kiến,"Quang Trung, tên thật là Nguyễn Huệ, sinh tại Bình Định, quê gốc Nghệ An. Ông là một trong ba anh em Tây Sơn tam kiệt, lãnh đạo cuộc khởi nghĩa Tây Sơn, chấm dứt nội chiến Trịnh – Nguyễn và lật đổ triều Lê. Năm 1788, ông lên ngôi hoàng đế, lấy niên hiệu Quang Trung. Trong thời gian trị vì, ông đánh bại quân Thanh trong trận Ngọc Hồi – Đống Đa đầu xuân Kỷ Dậu 1789, được xem là một trong những chiến công hiển hách nhất lịch sử Việt Nam. Ngoài quân sự, ông còn tiến hành cải cách hành chính, giáo dục, kinh tế và khuyến khích dùng chữ Nôm. Quang Trung mất năm 1792 tại Phú Xuân, hưởng dương 40 tuổi.","Chính trị gia, nhà quân sự",,Nhà Tây Sơn,"Hoàng đế Đại Việt, vị vua thứ hai triều Tây Sơn",,Chồng của Lê Ngọc Hân,,,,,1753 - 16/9/1792
false,Quốc Tử Giám,Địa danh,,,,,,,,,,,,,
false,Quyết Thắng,Tư tưởng xã hội,,,,,,,,,,,,,
false,Quỳnh,Địa danh,,,,,,,,,,,,,
false,Quỳnh Lôi,Địa danh,,,,,,,,,,,,,
false,Quỳnh Mai,Địa danh,,,,,,,,,,,,,
false,Rạng Đông,Không rõ,,,,,,,,,,,,,
false,Sa Đôi,Địa danh,,,,,,,,,,,,,
false,Sài Đồng,Địa danh,,,,,,,,,,,,,
true,Sân Quần,Khác,,"Sân Quần là tên một ngõ trên phố Khâm Thiên, Hà Nội. Tên sân quần này được dân gian đặt do trước đây có nhiều sân chơi quần vợt (tennis) cho người Pháp, công chức và những người thượng lưu. Sau năm 1954, số lượng người trở lại và di cư tới Hà Nội tăng vọt nên các sân quần vợt này biến mất dần.",,,,,,,,,,,
true,Sở Thượng,Địa danh,,"Sở Thượng là tên một ngôi làng ở phía Nam Hà Nội. Làng trước thuộc tổng Thanh Trì, huyện Thanh Trì, phủ Thường Tín, trấn Sơn Nam Thượng, sau thuộc tỉnh Cầu Đơ và tỉnh Hà Đông, nay thuộc phường Hoàng Mai. Làng trước đây là một phần của làng Yên Duyên nên còn được gọi là Yên Duyên Sở Thượng. Làng còn có tên khác là Sở Lờ, do dân làng có nghề đan lờ đánh cá. Đình làng Sở Thượng thờ Cao Sơn đại vương, Linh Lang đại vương và Thái Phú đại vương.",,Đan lờ đánh cá,,,,,,,Sở Lờ,,
false,Sơn Tây,Khác,,"Sơn Tây là tên một tỉnh cũ ở Đồng bằng sông Hồng, phía Tây Hà Nội. Tỉnh tồn tại từ năm 1831 tới năm 1965, ban đầu là Thừa tuyên Sơn Tây thời Hậu Lê, nay là một phần của Hà Nội, Phú Thọ và Tuyên Quang. Tỉnh có địa giới khá rộng, theo bản đồ hành chính năm 1891 thì kéo dài từ khoảng thành phố Yên Bái, chạy dọc theo sông Hồng, bao gồm cả một phần tỉnh Phú Thọ, thành phố Việt Trì, tới khu vực huyện Sơn Tây cũ, giáp với Hà Nội tại sông Đáy.",,,,,,,,,,,
false,Sông Đuống,Khác,,,,,,,,,,,,,
false,Sông Kim Ngưu,Địa danh,,"Sông Kim Ngưu là một con sông quan trọng trong thành phố Hà Nội. Sông Kim Ngưu gốc rẽ nhánh khỏi sông Tô Lịch tại ngã tư Cầu Giấy - Bưởi - Láng, chảy dọc theo Đê La Thành, tách 1 nhánh tại nút giao Khâm Thiên - Tôn Đức Thắng - Đê La Thành - Ô Chợ Dừa - Nguyễn Lương Bằng - Trần Hữu Tước - Xã Đàn thành sông Lừ, chảy tới ngã ba Đại Cồ Việt - Trần Đại Nghĩa tách 1 nhánh nữa thành sông Sét, chảy tiếp tới đường Trần Khát Chân, đê Trần Khát Chân, ngõ 29 phố Vĩnh Tuy, phố Dương Văn Bé rồi chảy lộ thiên xuống khu vực hồ Yên Sở. Đoạn sông Kim Ngưu từ ngã tư Trần Khát Chân - Lò Đúc - Kim Ngưu xuống hồ Yên Sở là đoạn mới, được đào thẳng vào năm 1961-1962. Sông Kim Ngưu được đặt tên theo truyền thuyết trâu vàng. Truyền thuyết Kim Ngưu kể rằng, thiền sư Minh Không sang Trung Quốc chữa bệnh cho vua nhà Đường. Ông được thẳng công bằng đồng đen, mang về Thăng Long đúc thành một chiếc chuông lớn. Nhịp chuông đầu tiên vang lên, khiến con Trâu Vàng ở phương Bắc ngỡ tiếng mẹ gọi, liền chạy sang. Đến Thăng Long, Trâu Vàng không thấy mẹ đâu nên dẫm đạp lồng lộn, tạo thành vùng đầm lầy, ngày nay là hồ Tây. Tức mình, nó lao xuống ẩn mình dưới đáy hồ, dấu chân và luồng di chuyển của nó rẽ đất, tạo thành sông Kim Ngưu bây giờ. Sông Kim Ngưu là một trong 3 con sông tạo nên La Thành cổ, theo câu ca dao ""Nhị Hà quanh Bắc sang Đông/ Kim Ngưu, Tô Lịch là sông bên này"", trong đó hai sông Tô Lịch và Kim Ngưu đóng vai trò phòng thủ, là hào nước của đê La Thành.",,,,,,,,,,,
false,Sông Lừ,Địa danh,,"Sông Lừ là tên gọi dân gian của sông Lư Giang, một phân lưu của sông Kim Ngưu tại Hà Nội. Tên “Lừ” là đọc chệch của “Lư Giang”. Khu vực quanh sông gắn với nhiều di tích như đền Lừ, nơi thờ các nhân vật như khởi nghĩa Hai Bà Trưng",,,,,,,,,,,
false,Sông Nhuệ,Địa danh,,,,,,,,,,,,,
true,Sông Sét,Địa danh,,"Sét là tên một con sông ở phía Nam Hà Nội. Sông Sét là một nhánh của sông Kim Ngưu. Sông Sét bắt đầu tách khỏi sông Kim Ngưu từ vị trí ngã ba Đại Cồ Việt - Trần Đại Nghĩa, đi dọc theo phố Trần Đại Nghĩa (hiện tại phần này đã được cống hoá), tiếp tục xuống phía Nam rồi chảy lộ thiên tới hồ Yên Sở. Sông được đặt tên theo tên Nôm của một làng mà sông chảy qua là làng Thịnh Liệt, hay còn gọi là Kẻ Sét.",,,,,,,,,,,
false,Sùng Khang,Không rõ,,,,,,,,,,,,,
true,Tạ Đông Trung,Nhân vật lịch sử,Quân sự,"Tạ Đông Trung sinh tại Bình Lục, tỉnh Hà Nam, và cư trú tại Ngọc Lâm, quận Long Biên, Hà Nội. Ông nhập ngũ năm 1966 và được đào tạo phi công tại Liên Xô. Từ năm 1969 đến 1975, ông là phi công tiêm kích MIG-17 thuộc Trung đoàn không quân 923, tham gia chiến đấu trong kháng chiến chống Mỹ. Sau năm 1975, ông chuyển sang lái máy bay A-37 và giữ chức phi đội phó Trung đoàn không quân 937. Trong giai đoạn 1975–1977, ông chỉ huy nhiều trận không kích, gây thiệt hại lớn cho đối phương. Ông hy sinh ngày 1/10/1977 trong một trận oanh kích tại khu vực biên giới Tây Ninh. Tên ông được đặt cho một con phố cạnh sân bay Gia Lâm để tưởng nhớ công lao của ông.",Phi công quân sự,,Cách mạng & kháng chiến,Đại đội trưởng; Phi đội phó; Anh hùng Lực lượng Vũ trang Nhân dân,,,,,,,1948 - 1/10/1977
true,Tạ Hiện,Nhân vật lịch sử,Cách mạng,"Tạ Hiện, còn gọi là Tạ Quang Hiện, là võ quan triều Nguyễn, từng giữ chức Đề đốc quân vụ Bắc Kỳ. Sau khi triều đình ký hòa ước với Pháp, ông từ quan và lãnh đạo nghĩa quân chống Pháp tại Thái Bình và Nam Định trong phong trào Cần Vương. Ông từng chỉ huy liên quân Việt–Thanh đánh thắng quân Pháp trong trận Bắc Lệ năm 1884. Cuộc khởi nghĩa của ông kéo dài từ năm 1883 đến 1887.",Võ quan nhà Nguyễn,,Nhà Nguyễn & Pháp thuộc,Đề đốc quân vụ Bắc Kỳ triều Nguyễn,,,,,,,1841 - 1887
true,Tạ Quang Bửu,Nhân vật lịch sử,Kỹ thuật,"Tạ Quang Bửu sinh tại thôn Hoành Sơn, xã Khánh Sơn, huyện Nam Đàn, tỉnh Nghệ An. Ông du học tại Pháp và Anh, từng theo học tại Đại học Sorbonne, Bordeaux và Oxford, chuyên ngành toán học và vật lý. Sau khi về nước, ông tham gia cách mạng và giữ nhiều chức vụ quan trọng trong chính quyền Việt Nam Dân chủ Cộng hòa. Ông là người đặt nền móng cho ngành khoa học kỹ thuật và công nghệ quân sự Việt Nam, đồng thời có đóng góp lớn trong lĩnh vực giáo dục đại học. Là hiệu trưởng đầu tiên của Đại học Bách khoa Hà Nội, ông thúc đẩy đào tạo kỹ sư và nghiên cứu khoa học trong nước. Ông cũng là đại diện Việt Nam ký Hiệp định Genève năm 1954. Tên ông được đặt cho một con phố nằm trong khu Bách Khoa để tri ân.","Giáo sư, nhà khoa học, nhà quản lý giáo dục và quốc phòng",,Cách mạng & kháng chiến,"Bộ trưởng Bộ Quốc phòng, Bộ trưởng Bộ Đại học và Trung học chuyên nghiệp, Thứ trưởng Bộ Quốc phòng, Chủ nhiệm Ủy ban Khoa học Nhà nước, Hiệu trưởng Đại học Bách khoa Hà Nội, Đại biểu Quốc hội khóa I–VI",,Con rể của Hoàng Đạo Thuý,,,,,23/7/1910 - 21/8/1986
true,Tam Đa,Khác,,"Tam Đa là tên một địa danh ở phía Tây thành Thăng Long. Khu vực này thuộc làng Thuỵ Khuê. Thời Pháp thuộc có một người tên Tạ Văn Trạc, học trường kỹ nghệ Tây, từng dự hội chợ đấu xảo Toulouse. Sau ông về nước, mở cơ sở sản xuất dầu gió, dầu xoa bóp ở khu vực này, gọi là nhà thuốc Ích Phong. Trước cửa nhà thuốc bày bộ tượng Phúc Lộc Thọ bằng sành, nên người dân gọi là nhà thuốc Tam Đa, lấy tên nhà thuốc này để đặt cho con dốc gần đó.",,,,,,,,,,,
false,Tam Khương,Địa danh,,,,,,,,,,,,,
false,Tạm Thương,Địa danh,,Kho chứa tạm khóc thuế của triều đình nhà Nguyễn (kho Tạm Thương),,,,,,,,,,,
true,Tam Trinh,Nhân vật lịch sử,Cách mạng,"Tam Trinh sinh vào đầu Công nguyên, quê ở huyện Đông Sơn, tỉnh Thanh Hóa (có tài liệu ghi là Long Biên). Ông nổi tiếng là đô vật giỏi, từng dạy võ, dạy chữ và truyền nghề làm đậu phụ cho dân làng Mai Động (nay thuộc quận Hoàng Mai, Hà Nội). Khi Hai Bà Trưng phát động khởi nghĩa chống nhà Đông Hán, ông tập hợp hàng nghìn dân binh, tham gia đánh chiếm thành Luy Lâu. Sau khi Hai Bà Trưng xưng vương, ông được phong tước hầu và giữ chức phụ chính. Năm 43, trước sức mạnh quân Hán do Mã Viện chỉ huy, ông tử trận tại Mai Động. Tên ông được đặt cho một tuyến phố tại khu vực này để ghi nhớ công lao kháng chiến và truyền dạy võ nghệ dân gian.","Tướng lĩnh quân sự, võ sĩ dân gian",,Bắc Thuộc & khởi nghĩa,Châu trưởng vùng Cổ Mai; Tướng lĩnh khởi nghĩa thời Hai Bà Trưng,,,,,,,22 TCN - 43
false,Tân Ấp,Khác,,,,,,,,,,,,,
false,Tân Dân,Không rõ,,,,,,,,,,,,,
false,Tân Đô,Không rõ,,,,,,,,,,,,,
,Tân Hồng,,,,,,,,,,,,,,
false,Tân Khai,Địa danh,,,,,,,,,,,,,
false,Tân Lạc,Không rõ,,,,,,,,,,,,,
false,Tân Lập,Khác,,,,,,,,,,,,,
false,Tân Mai,Địa danh,,,,,,,,,,Kẻ Mơ,Mơ Mới,,
false,Tân Mỹ,Khác,,,,,,,,,,,,,
false,Tân Nhuệ,Khác,,,,,,,,,,,,,
false,Tân Phong,Không rõ,,,,,,,,,,,,,
false,Tân Thịnh,Không rõ,,,,,,,,,,,,,
false,Tân Thuỵ,Không rõ,,,,,,,,,,,,,
false,Tân Triều,Địa danh,,,,,,,,,,,,,
false,Tân Xuân,Không rõ,,,,,,,,,,,,,
true,Tăng Bạt Hổ,Nhân vật lịch sử,Cách mạng,"Tăng Bạt Hổ, tên thật là Tăng Doãn Văn, sinh tại làng An Thường, xã Ân Thạnh, huyện Hoài Ân, tỉnh Bình Định. Ông tham gia kháng chiến chống Pháp từ năm 14 tuổi, từng hoạt động trong lực lượng Cờ Đen của Lưu Vĩnh Phúc và sau đó hưởng ứng phong trào Cần Vương. Ông xây dựng chiến khu tại vùng núi Kim Sơn, liên kết với Mai Xuân Thưởng và tổ chức phòng thủ tại nhiều vị trí ở Bình Định. Sau khi phong trào bị đàn áp, ông rời Việt Nam, làm thủy thủ trên tàu buôn, đi qua nhiều nước như Lào, Trung Quốc, Nga, Nhật. Trong chiến tranh Nga–Nhật, ông gia nhập Hải quân Nhật Bản và tham gia một số trận đánh.","Chiến sĩ kháng chiến, thủy thủ",,Nhà Nguyễn & Pháp thuộc,Không có chức danh chính thức trong bộ máy nhà nước,,,,,,,19/7/1858 - 1906
false,Tây Đam,Địa danh,,"Tây Đàm là tên cổ của làng Đăm, nay thuộc phường Tây Tựu, quận Bắc Từ Liêm, Hà Nội. Tên làng từng đổi từ Tây Đàm sang Tây Đăm do kỵ húy vua Lê Thế Tông, rồi thành Tây Tựu dưới triều Nguyễn. Làng nổi tiếng với lễ hội Bơi Đăm, thờ Đức Thánh Tam Giang – vị tướng thủy quân thời Hùng Vương. Lễ hội diễn ra vào tháng Ba âm lịch, với nghi thức rước kiệu, bơi thuyền, tế lễ tại thủy đình. Từ thập niên 1990, Tây Đàm phát triển mạnh nghề trồng hoa, trở thành vùng chuyên canh hoa lớn nhất Hà Nội, cung cấp hoa tươi quanh năm cho nội thành và các tỉnh lân cận. Vị trí làng nằm gần đường 32, cách trung tâm Hà Nội khoảng 20 km, là vùng đất hội tụ truyền thống văn hóa, lễ hội và kinh tế nông nghiệp hiện đại.",,Trồng hoa,,,,,,Kẻ Đăm,Tây Đàm; Tây Đăm,,
true,Tây Hồ,Địa danh,,"Tây Hồ (hay hồ Tây, hồ Dâm Đàm, hồ Xác Cáo, hồ Kim Ngưu, hồ Lãng Bạc, Đoái Hồ) là một hồ nước lớn ở phía Bắc Hà Nội. Hồ trước đây là một phần của sông Hồng, sau này do quá trình bồi tụ phù sa nên đã tách thành một hồ nước riêng. Hồ có nhiều tên gọi, mỗi tên gọi đều liên quan tới một truyền thuyết khác nhau. Hồ từ xưa được coi là thắng cảnh nổi tiếng, các vua chúa từ thời Lý - Trần đã lập nhiều cung điện xung quanh hồ làm nơi nghỉ mát, giải trí. Hồ Tây cũng là nguồn kiếm sống của các làng xung quanh, như các Quảng Bá, Nhật Tân, Nghi Tàm, Yên Phụ, Thuỵ Khuê, Võng Thị, Trích Sài, Đông Hồ, Yên Thái, etc. Hiện nay trong quá trình đô thị hoá Hà Nội, hồ cũng đang bị đặt câu hỏi về câu chuyện giữ gìn cảnh quan hồ, hay khai thác cảnh quan cho một nhóm nhỏ.",,,,,,,,,,,
false,Tây Kết,Sự kiện lịch sử,,Trận Tây Kết diễn ra năm 1285,,,Nhà Trần,,,,,,,,
false,Tây Mỗ,Địa danh,,,,,,,,,,Kẻ Mỗ,,,
false,Tây Sơn,Triều đại/ Quốc hiệu,,Tây Sơn là một triều đại phong kiến trong lịch sử Nhà nước Việt Nam.,,,,,,,,,,,
false,Tây Trà,Không rõ,,,,,,,,,,,,,
false,Tây Tựu,Địa danh,,"Tây Tựu là làng cổ phía Tây Bắc Hà Nội, nay thuộc quận Bắc Từ Liêm. Tên gốc là Tây Đàm, đổi thành Tây Đăm rồi Tây Tựu do kỵ húy các vua triều Nguyễn. Làng nổi tiếng với lễ hội Bơi Đăm thờ Đức Thánh Tam Giang – tướng thủy quân thời Hùng Vương. Từ thập niên 1990, Tây Tựu phát triển mạnh nghề trồng hoa, trở thành “thủ phủ hoa” của Hà Nội với hơn 200 ha đất chuyên canh. Các loại hoa chủ lực gồm cúc, hồng, ly, đồng tiền… được trồng quanh năm nhờ kỹ thuật hiện đại. Nghề hoa giúp nâng cao thu nhập, tạo việc làm cho hàng nghìn lao động và đóng góp lớn vào kinh tế đô thị. Vị trí làng nằm gần đường 32, cách trung tâm Hà Nội khoảng 20 km, là vùng đất hội tụ truyền thống lễ hội và nông nghiệp hiện đại.",,Trồng hoa,,,,,,Kẻ Đăm,Tây Đàm; Tây Đăm,,
